"","date","ch4.corr","ch4.raw","lon","lat","alt"
"243",2020-03-12 15:04:30,2010.93273732315,2010.93273732315,8.6041368085,47.390459645,9.130123333
"244",2020-03-12 15:04:32,1981.71082565228,1981.71082565228,8.60415255,47.39047699,9.050423333
"245",2020-03-12 15:04:34,1971.18558637455,1971.18558637455,8.6041721485,47.39049219,9.037573333
"246",2020-03-12 15:04:36,1967.6798109867,1967.6798109867,8.6041926065,47.39050469,9.048623333
"247",2020-03-12 15:04:38,1964.17403559884,1964.17403559884,8.6042226935,47.390519545,9.011673333
"248",2020-03-12 15:04:40,1957.89140884033,1957.89140884033,8.6042606295,47.39054079,8.908523333
"249",2020-03-12 15:04:42,1958.08118687891,1958.08118687891,8.60427963,47.3905498,8.757273333
"250",2020-03-12 15:04:44,1958.14590552677,1958.14590552677,8.6042887505,47.39054429,7.660673333
"251",2020-03-12 15:04:46,1958.21062417463,1958.21062417463,8.604293425,47.390540835,5.812123333
"252",2020-03-12 15:04:48,1959.10607060467,1959.10607060467,8.604293223,47.39054017,3.873073333
"253",2020-03-12 15:04:50,1960.99127838165,1960.99127838165,8.6042923275,47.39053992,2.171123333
"254",2020-03-12 15:04:52,1961.62117649718,1961.62117649718,8.604292784,47.39054,1.574323333
"255",2020-03-12 15:04:54,1962.25107461272,1962.25107461272,8.60429013,47.390541815,1.408573333
"256",2020-03-12 15:04:56,1964.98082144408,1964.98082144408,8.604287044,47.39054364,1.367823333
"257",2020-03-12 15:04:58,1968.99933534444,1968.99933534444,8.6042791985,47.3905353,1.413123333
"258",2020-03-12 15:05:00,1970.33682755765,1970.33682755765,8.6042700245,47.390519075,1.456623333
"259",2020-03-12 15:05:02,1971.67431977085,1971.67431977085,8.6042660755,47.390498575,1.506773333
"260",2020-03-12 15:05:04,1977.16015157462,1977.16015157462,8.60426454,47.3904766,1.471373333
"261",2020-03-12 15:05:06,1980.98357857164,1980.98357857164,8.60426115,47.39046006,1.456773333
"262",2020-03-12 15:05:08,1984.80700556865,1984.80700556865,8.6042599625,47.390446495,1.457623333
"263",2020-03-12 15:05:10,1989.90568424318,1989.90568424318,8.6042559095,47.39043612,1.464723333
"264",2020-03-12 15:05:12,2000.32421884269,2000.32421884269,8.6042497545,47.39042712,1.448773333
"265",2020-03-12 15:05:14,2007.4668635017,2007.4668635017,8.6042380775,47.390418535,1.447873333
"266",2020-03-12 15:05:16,2014.60950816071,2014.60950816071,8.6042184935,47.39040506,1.462273333
"267",2020-03-12 15:05:18,2024.13852999407,2024.13852999407,8.6041917155,47.39038678,1.505573333
"268",2020-03-12 15:05:20,2045.10643963185,2045.10643963185,8.604165028,47.39036985,1.590473333
"269",2020-03-12 15:05:22,2060.48222891098,2060.48222891098,8.60414236,47.39035334,1.642923333
"270",2020-03-12 15:05:24,2075.85801819012,2075.85801819012,8.604121886,47.390337235,1.628723333
"271",2020-03-12 15:05:26,2096.34980757848,2096.34980757848,8.6041014645,47.39032082,1.625073333
"272",2020-03-12 15:05:28,2118.59440780799,2118.59440780799,8.604082899,47.390305195,1.629623333
"273",2020-03-12 15:05:30,2163.82198727411,2163.82198727411,8.6040580375,47.39028977,1.678123333
